t;pais;tipo_aplicacion;descargas
22,072072;Argentina;informativa;89,854717
22,102102;Argentina;informativa;93,420186
22,132132;Argentina;informativa;91,85185
22,162162;Argentina;informativa;98,588801
22,192192;Argentina;informativa;87,646139
22,222222;Argentina;informativa;92,112149
22,252252;Argentina;informativa;92,163065
22,282282;Argentina;informativa;94,521137
22,312312;Argentina;informativa;94,857352
22,342342;Argentina;informativa;92,616667
22,372372;Argentina;informativa;92,20384
22,402402;Argentina;informativa;90,490391
22,432432;Argentina;informativa;95,828
22,462462;Argentina;informativa;95,084485
22,492492;Argentina;informativa;90,362082
22,522523;Argentina;informativa;93,179794
22,552553;Argentina;informativa;92,953551
22,582583;Argentina;informativa;94,881574
22,612613;Argentina;informativa;93,953842
22,642643;Argentina;informativa;93,308936
22,672673;Argentina;informativa;92,95209
22,702703;Argentina;informativa;92,321386
22,732733;Argentina;informativa;95,15366
22,762763;Argentina;informativa;89,554401
22,792793;Argentina;informativa;91,838567
22,822823;Argentina;informativa;90,451236
22,852853;Argentina;informativa;92,502652
22,882883;Argentina;informativa;99,268892
22,912913;Argentina;informativa;95,690821
22,942943;Argentina;informativa;94,869682
22,972973;Argentina;informativa;90,585518
23,003003;Argentina;informativa;91,392294
23,033033;Argentina;informativa;91,438438
23,063063;Argentina;informativa;95,727303
23,093093;Argentina;informativa;92,878654
23,123123;Argentina;informativa;93,722049
23,153153;Argentina;informativa;89,063274
23,183183;Argentina;informativa;94,801878
23,213213;Argentina;informativa;96,204153
23,243243;Argentina;informativa;94,13416
23,273273;Argentina;informativa;98,225385
23,303303;Argentina;informativa;92,215672
23,333333;Argentina;informativa;94,206859
23,363363;Argentina;informativa;98,059269
23,393393;Argentina;informativa;94,446324
23,423423;Argentina;informativa;92,494682
23,453453;Argentina;informativa;98,848694
23,483483;Argentina;informativa;95,411469
23,513514;Argentina;informativa;97,654965
23,543544;Argentina;informativa;98,805124
23,573574;Argentina;informativa;93,208257
23,603604;Argentina;informativa;93,955256
23,633634;Argentina;informativa;96,438299
23,663664;Argentina;informativa;92,190618
23,693694;Argentina;informativa;96,409176
23,723724;Argentina;informativa;94,847793
23,753754;Argentina;informativa;93,532628
23,783784;Argentina;informativa;91,8766
23,813814;Argentina;informativa;96,330607
23,843844;Argentina;informativa;93,893743
23,873874;Argentina;informativa;97,647075
23,903904;Argentina;informativa;97,517497
23,933934;Argentina;informativa;92,470207
23,963964;Argentina;informativa;95,657568
23,993994;Argentina;informativa;92,483957
24,024024;Argentina;informativa;99,056862
24,054054;Argentina;informativa;95,514939
24,084084;Argentina;informativa;94,614533
24,114114;Argentina;informativa;98,898574
24,144144;Argentina;informativa;96,434213
24,174174;Argentina;informativa;101,545913
24,204204;Argentina;informativa;97,581622
24,234234;Argentina;informativa;100,369867
24,264264;Argentina;informativa;95,795053
24,294294;Argentina;informativa;97,226028
24,324324;Argentina;informativa;101,18942
24,354354;Argentina;informativa;96,450983
24,384384;Argentina;informativa;103,013384
24,414414;Argentina;informativa;95,646988
24,444444;Argentina;informativa;100,885812
24,474474;Argentina;informativa;98,117284
24,504505;Argentina;informativa;100,212025
24,534535;Argentina;informativa;94,752336
24,564565;Argentina;informativa;98,395375
24,594595;Argentina;informativa;98,825194
24,624625;Argentina;informativa;94,113784
24,654655;Argentina;informativa;95,769673
24,684685;Argentina;informativa;100,199771
24,714715;Argentina;informativa;99,526883
24,744745;Argentina;informativa;103,064054
24,774775;Argentina;informativa;100,25533
24,804805;Argentina;informativa;97,110651
24,834835;Argentina;informativa;93,165143
24,864865;Argentina;informativa;96,797114
24,894895;Argentina;informativa;97,478498
24,924925;Argentina;informativa;102,303562
24,954955;Argentina;informativa;103,758221
24,984985;Argentina;informativa;100,373035
25,015015;Argentina;informativa;102,501504
25,045045;Argentina;informativa;101,672556
25,075075;Argentina;informativa;95,305187
25,105105;Argentina;informativa;100,339791
25,135135;Argentina;informativa;94,166715
25,165165;Argentina;informativa;102,918391
25,195195;Argentina;informativa;96,960669
25,225225;Argentina;informativa;95,540877
25,255255;Argentina;informativa;94,336511
25,285285;Argentina;informativa;98,089171
25,315315;Argentina;informativa;101,001606
25,345345;Argentina;informativa;102,651537
25,375375;Argentina;informativa;96,07765
25,405405;Argentina;informativa;100,012207
25,435435;Argentina;informativa;101,701058
25,465465;Argentina;informativa;101,998133
25,495495;Argentina;informativa;100,860815
25,525526;Argentina;informativa;99,951605
25,555556;Argentina;informativa;99,661816
25,585586;Argentina;informativa;96,669995
25,615616;Argentina;informativa;100,24469
25,645646;Argentina;informativa;101,779145
25,675676;Argentina;informativa;96,068914
25,705706;Argentina;informativa;104,587581
25,735736;Argentina;informativa;100,609523
25,765766;Argentina;informativa;103,045357
25,795796;Argentina;informativa;99,89232
25,825826;Argentina;informativa;104,121771
25,855856;Argentina;informativa;98,065904
25,885886;Argentina;informativa;101,4509
25,915916;Argentina;informativa;92,041109
25,945946;Argentina;informativa;104,634206
25,975976;Argentina;informativa;103,620315
26,006006;Argentina;informativa;103,572237
26,036036;Argentina;informativa;98,833201
26,066066;Argentina;informativa;101,869484
26,096096;Argentina;informativa;101,782405
26,126126;Argentina;informativa;101,038894
26,156156;Argentina;informativa;96,562267
26,186186;Argentina;informativa;104,841716
26,216216;Argentina;informativa;97,192333
26,246246;Argentina;informativa;92,224531
26,276276;Argentina;informativa;100,334693
26,306306;Argentina;informativa;103,41398
26,336336;Argentina;informativa;100,256433
26,366366;Argentina;informativa;107,026824
26,396396;Argentina;informativa;105,11374
26,426426;Argentina;informativa;102,502325
26,456456;Argentina;informativa;107,925849
26,486486;Argentina;informativa;103,168991
26,516517;Argentina;informativa;102,857649
26,546547;Argentina;informativa;101,185926
26,576577;Argentina;informativa;98,349861
26,606607;Argentina;informativa;106,690696
26,636637;Argentina;informativa;98,073032
26,666667;Argentina;informativa;104,206944
26,696697;Argentina;informativa;97,927765
26,726727;Argentina;informativa;104,873497
26,756757;Argentina;informativa;101,437551
26,786787;Argentina;informativa;100,24003
26,816817;Argentina;informativa;102,138847
26,846847;Argentina;informativa;103,610078
26,876877;Argentina;informativa;103,503037
26,906907;Argentina;informativa;105,177704
26,936937;Argentina;informativa;103,608767
26,966967;Argentina;informativa;107,21884
26,996997;Argentina;informativa;105,2628
27,027027;Argentina;informativa;103,52359
27,057057;Argentina;informativa;102,955314
27,087087;Argentina;informativa;98,824541
27,117117;Argentina;informativa;109,765875
27,147147;Argentina;informativa;107,58364
27,177177;Argentina;informativa;100,649089
27,207207;Argentina;informativa;110,161801
27,237237;Argentina;informativa;102,467123
27,267267;Argentina;informativa;100,905979
27,297297;Argentina;informativa;108,239828
27,327327;Argentina;informativa;107,131176
27,357357;Argentina;informativa;102,996809
27,387387;Argentina;informativa;106,710673
27,417417;Argentina;informativa;107,517096
27,447447;Argentina;informativa;101,579643
27,477477;Argentina;informativa;100,115446
27,507508;Argentina;informativa;104,153655
27,537538;Argentina;informativa;106,506635
27,567568;Argentina;informativa;103,746263
27,597598;Argentina;informativa;109,064131
27,627628;Argentina;informativa;103,536435
27,657658;Argentina;informativa;107,979661
27,687688;Argentina;informativa;104,609408
27,717718;Argentina;informativa;102,317827
27,747748;Argentina;informativa;108,992102
27,777778;Argentina;informativa;109,546669
27,807808;Argentina;informativa;105,288533
27,837838;Argentina;informativa;102,618695
27,867868;Argentina;informativa;112,576869
27,897898;Argentina;informativa;105,702709
27,927928;Argentina;informativa;106,825462
27,957958;Argentina;informativa;107,660832
27,987988;Argentina;informativa;115,371574
28,018018;Argentina;informativa;103,782993
28,048048;Argentina;informativa;104,766327
28,078078;Argentina;informativa;106,836925
28,108108;Argentina;informativa;102,540603
28,138138;Argentina;informativa;101,594184
28,168168;Argentina;informativa;105,754766
28,198198;Argentina;informativa;102,604401
28,228228;Argentina;informativa;100,456026
28,258258;Argentina;informativa;109,09926
28,288288;Argentina;informativa;110,371895
28,318318;Argentina;informativa;104,235715
28,348348;Argentina;informativa;106,190153
28,378378;Argentina;informativa;102,087503
28,408408;Argentina;informativa;107,388402
28,438438;Argentina;informativa;102,385957
28,468468;Argentina;informativa;105,644102
28,498498;Argentina;informativa;106,513391
28,528529;Argentina;informativa;102,762062
28,558559;Argentina;informativa;106,157801
28,588589;Argentina;informativa;111,795044
28,618619;Argentina;informativa;107,505706
28,648649;Argentina;informativa;102,700691
28,678679;Argentina;informativa;113,703005
28,708709;Argentina;informativa;107,885371
28,738739;Argentina;informativa;99,991349
28,768769;Argentina;informativa;101,790848
28,798799;Argentina;informativa;111,088389
28,828829;Argentina;informativa;110,35087
28,858859;Argentina;informativa;107,60853
28,888889;Argentina;informativa;111,398119
28,918919;Argentina;informativa;103,295853
28,948949;Argentina;informativa;108,098415
28,978979;Argentina;informativa;106,953058
29,009009;Argentina;informativa;109,416542
29,039039;Argentina;informativa;104,910289
29,069069;Argentina;informativa;111,540636
29,099099;Argentina;informativa;105,762995
29,129129;Argentina;informativa;102,69978
29,159159;Argentina;informativa;109,774504
29,189189;Argentina;informativa;114,388648
29,219219;Argentina;informativa;105,56209
29,249249;Argentina;informativa;104,793664
29,279279;Argentina;informativa;108,421317
29,309309;Argentina;informativa;105,924985
29,339339;Argentina;informativa;108,398426
29,369369;Argentina;informativa;111,061287
29,399399;Argentina;informativa;103,534602
29,429429;Argentina;informativa;107,374962
29,459459;Argentina;informativa;104,700484
29,489489;Argentina;informativa;110,928232
29,51952;Argentina;informativa;110,836033
29,54955;Argentina;informativa;114,83961
29,57958;Argentina;informativa;107,801044
29,60961;Argentina;informativa;111,53364
29,63964;Argentina;informativa;107,825562
29,66967;Argentina;informativa;105,654234
29,6997;Argentina;informativa;108,773782
29,72973;Argentina;informativa;110,835609
29,75976;Argentina;informativa;115,115146
29,78979;Argentina;informativa;109,485801
29,81982;Argentina;informativa;106,23802
29,84985;Argentina;informativa;112,401546
29,87988;Argentina;informativa;107,255244
29,90991;Argentina;informativa;102,282129
29,93994;Argentina;informativa;110,928945
29,96997;Argentina;informativa;114,104911
30;Argentina;informativa;113,114495
0;Argentina;videojuego;56,001743
0,03003;Argentina;videojuego;60,112953
0,06006;Argentina;videojuego;59,159995
0,09009;Argentina;videojuego;58,159254
0,12012;Argentina;videojuego;55,850085
0,15015;Argentina;videojuego;61,716552
0,18018;Argentina;videojuego;59,021168
0,21021;Argentina;videojuego;60,948561
0,24024;Argentina;videojuego;61,805245
0,27027;Argentina;videojuego;61,128606
0,3003;Argentina;videojuego;60,303796
0,33033;Argentina;videojuego;61,931384
0,36036;Argentina;videojuego;61,746426
0,39039;Argentina;videojuego;61,958801
0,42042;Argentina;videojuego;57,913062
0,45045;Argentina;videojuego;60,281063
0,48048;Argentina;videojuego;59,825584
0,510511;Argentina;videojuego;66,518377
0,540541;Argentina;videojuego;59,980776
0,570571;Argentina;videojuego;63,579764
0,600601;Argentina;videojuego;58,242607
0,630631;Argentina;videojuego;60,667495
0,660661;Argentina;videojuego;58,829039
0,690691;Argentina;videojuego;61,895128
0,720721;Argentina;videojuego;64,958172
0,750751;Argentina;videojuego;60,024711
0,780781;Argentina;videojuego;63,205004
0,810811;Argentina;videojuego;63,246597
0,840841;Argentina;videojuego;63,067261
0,870871;Argentina;videojuego;61,526295
0,900901;Argentina;videojuego;61,726503
0,930931;Argentina;videojuego;62,33627
0,960961;Argentina;videojuego;62,537995
0,990991;Argentina;videojuego;62,512606
1,021021;Argentina;videojuego;63,744516
1,051051;Argentina;videojuego;62,120954
1,081081;Argentina;videojuego;63,449988
1,111111;Argentina;videojuego;63,065546
1,141141;Argentina;videojuego;60,458352
1,171171;Argentina;videojuego;60,912095
1,201201;Argentina;videojuego;63,768936
1,231231;Argentina;videojuego;63,683002
1,261261;Argentina;videojuego;64,880485
1,291291;Argentina;videojuego;58,691161
1,321321;Argentina;videojuego;64,138021
1,351351;Argentina;videojuego;58,484805
1,381381;Argentina;videojuego;63,010918
1,411411;Argentina;videojuego;58,484571
1,441441;Argentina;videojuego;65,815097
1,471471;Argentina;videojuego;61,694607
1,501502;Argentina;videojuego;67,531705
1,531532;Argentina;videojuego;63,865987
1,561562;Argentina;videojuego;65,143049
1,591592;Argentina;videojuego;64,700032
1,621622;Argentina;videojuego;67,109643
1,651652;Argentina;videojuego;63,689236
1,681682;Argentina;videojuego;61,63035
1,711712;Argentina;videojuego;61,613598
1,741742;Argentina;videojuego;62,19705
1,771772;Argentina;videojuego;64,128429
1,801802;Argentina;videojuego;64,772085
1,831832;Argentina;videojuego;63,669009
1,861862;Argentina;videojuego;64,538314
1,891892;Argentina;videojuego;67,306062
1,921922;Argentina;videojuego;60,964422
1,951952;Argentina;videojuego;63,385513
1,981982;Argentina;videojuego;66,509219
2,012012;Argentina;videojuego;62,527966
2,042042;Argentina;videojuego;66,678162
2,072072;Argentina;videojuego;63,9112
2,102102;Argentina;videojuego;63,670283
2,132132;Argentina;videojuego;64,502175
2,162162;Argentina;videojuego;65,287073
2,192192;Argentina;videojuego;64,356206
2,222222;Argentina;videojuego;68,061556
2,252252;Argentina;videojuego;64,46073
2,282282;Argentina;videojuego;67,579379
2,312312;Argentina;videojuego;67,46365
2,342342;Argentina;videojuego;64,986105
2,372372;Argentina;videojuego;68,196336
2,402402;Argentina;videojuego;69,156299
2,432432;Argentina;videojuego;66,894746
2,462462;Argentina;videojuego;67,423595
2,492492;Argentina;videojuego;62,323748
2,522523;Argentina;videojuego;67,01771
2,552553;Argentina;videojuego;68,124469
